T,current_km,best_km
38.4435708849,-9592618.04881,-9592618.04881
38.4051465198,-9592680.63802,-9592766.34458
38.3667605599,-9592604.01975,-9592766.34458
38.3284129667,-9593877.92804,-9593905.1081
38.290103702,-9594131.55286,-9594131.55286
38.2518327274,-9594659.04454,-9594659.04454
38.2136000047,-9594719.73387,-9594731.26007
38.1754054956,-9596878.24297,-9596878.24297
38.1372491619,-9596978.90366,-9596978.90366
38.0991309655,-9597058.65968,-9597058.65968
38.0610508682,-9597620.41634,-9597676.36451
38.023008832,-9598034.85061,-9598132.4179
37.9850048189,-9598369.69166,-9598369.69166
37.9470387907,-9598438.7382,-9598443.44256
37.9091107097,-9599083.53008,-9599084.53768
37.8712205377,-9599576.12805,-9599578.69259
37.833368237,-9602636.51973,-9602712.60915
37.7955537697,-9603846.16963,-9603846.16963
37.757777098,-9604508.50107,-9604558.96544
37.7200381841,-9604578.98859,-9604578.98859
37.6823369902,-9604574.34647,-9604578.98859
37.6446734787,-9605168.51224,-9605221.67574
37.6070476119,-9606079.95143,-9606148.19453
37.5694593521,-9606200.58414,-9606219.73701
37.5319086619,-9606682.29321,-9606682.29321
37.4943955035,-9607081.45482,-9607156.41767
37.4569198396,-9609725.80754,-9609759.4185
37.4194816327,-9610534.84864,-9610534.84864
37.3820808452,-9610543.39785,-9610543.39785
37.3447174398,-9612102.25235,-9612114.64385
37.3073913792,-9612144.28907,-9612144.28907
37.270102626,-9612142.59257,-9612190.78252
37.2328511429,-9612451.74793,-9612458.96802
37.1956368927,-9612394.60327,-9612462.21841
37.1584598381,-9612637.81009,-9612664.93797
37.121319942,-9613208.48892,-9613311.00823
37.0842171673,-9613940.29787,-9613961.64932
37.0471514768,-9614129.12792,-9614155.89627
37.0101228335,-9614295.73556,-9614340.38153
36.9731312003,-9615668.77113,-9615668.77113
36.9361765403,-9616166.26966,-9616166.26966
36.8992588164,-9616093.22138,-9616211.31819
36.8623779919,-9616224.48027,-9616224.48027
36.8255340297,-9616328.19129,-9616348.94778
36.7887268932,-9616671.63975,-9616671.63975
36.7519565453,-9616793.56084,-9616831.56642
36.7152229494,-9616950.85742,-9617009.13491
36.6785260688,-9619488.24367,-9619488.24367
36.6418658667,-9620840.02432,-9620840.02432
36.6052423066,-9620875.39738,-9620875.39738
36.5686553516,-9621147.876,-9621194.26065
36.5321049654,-9621443.15772,-9621443.15772
36.4955911113,-9621728.57661,-9621733.62436
36.4591137528,-9621953.95756,-9621953.95756
36.4226728534,-9622269.08649,-9622269.08649
36.3862683767,-9623678.49268,-9623747.97349
36.3499002863,-9623844.51211,-9623844.51211
36.3135685458,-9624475.36919,-9624520.31883
36.277273119,-9629723.71386,-9629723.71386
36.2410139694,-9629644.76224,-9629723.71386
36.2047910608,-9629577.64548,-9629723.71386
36.1686043571,-9629343.92177,-9629723.71386
36.132453822,-9629943.22027,-9629953.39513
36.0963394193,-9630238.26473,-9630238.26473
36.0602611131,-9630611.88114,-9630611.88114
36.0242188671,-9632790.14021,-9632790.14021
35.9882126453,-9632720.58689,-9632790.14021
35.9522424118,-9632951.02867,-9632951.02867
35.9163081305,-9633110.80723,-9633110.80723
35.8804097656,-9634670.06258,-9634762.70722
35.8445472811,-9634801.13574,-9634801.13574
35.8087206412,-9637420.27991,-9637536.21927
35.77292981,-9637523.02521,-9637601.48582
35.7371747518,-9637889.10282,-9637889.10282
35.7014554307,-9637838.25704,-9637971.38922
35.6657718112,-9638392.74678,-9638441.08689
35.6301238574,-9638318.45817,-9638441.08689
35.5945115338,-9638299.53405,-9638441.08689
35.5589348047,-9638207.66324,-9638441.08689
35.5233936345,-9638148.84001,-9638441.08689
35.4878879878,-9638066.83964,-9638441.08689
35.452417829,-9638436.08622,-9638441.08689
35.4169831226,-9638842.3276,-9638842.56106
35.3815838332,-9638747.79433,-9638949.76265
35.3462199255,-9638807.84599,-9638949.76265
35.3108913639,-9639053.55028,-9639066.68743
35.2755981133,-9639283.91787,-9639283.91787
35.2403401383,-9639873.95514,-9639949.81514
35.2051174037,-9640286.59768,-9640286.59768
35.1699298742,-9640703.24567,-9640703.24567
35.1347775146,-9640929.57414,-9640929.57414
35.0996602899,-9641344.52798,-9641380.1947
35.0645781648,-9641380.18655,-9641418.74813
35.0295311043,-9641595.57493,-9641659.06351
34.9945190734,-9642522.245,-9642522.245
34.959542037,-9642816.37806,-9642816.37806
34.9245999602,-9643781.37986,-9643781.37986
34.889692808,-9644202.65773,-9644202.65773
34.8548205455,-9644446.90452,-9644484.72204
34.8199831379,-9644585.00803,-9644601.33296
34.7851805502,-9644762.13601,-9644762.13601
34.7504127478,-9645061.44429,-9645061.44429
34.7156796958,-9645195.81517,-9645255.17746
34.6809813595,-9645485.35394,-9645485.35394
34.6463177042,-9646214.95159,-9646214.95159
34.6116886952,-9646533.89285,-9646606.91987
34.5770942979,-9646598.35116,-9646606.91987
34.5425344778,-9647081.67582,-9647081.67582
34.5080092002,-9647048.76795,-9647229.93342
34.4735184306,-9647658.45732,-9647672.74435
34.4390621346,-9647920.93312,-9647920.93312
34.4046402777,-9647679.91173,-9647920.93312
34.3702528254,-9647876.7806,-9647920.93312
34.3358997434,-9648061.35361,-9648153.49559
34.3015809973,-9648311.25015,-9648311.25015
34.2672965528,-9649019.01225,-9649019.01225
34.2330463756,-9649515.91447,-9649515.91447
34.1988304315,-9649864.84164,-9649896.55511
34.1646486863,-9650214.63366,-9650214.63366
34.1305011057,-9651050.01171,-9651050.01171
34.0963876556,-9651709.22076,-9651709.22076
34.062308302,-9652424.01814,-9652434.38635
34.0282630107,-9653090.35068,-9653092.77915
33.9942517476,-9654657.03768,-9654657.03768
33.9602744788,-9654636.99764,-9654657.03768
33.9263311704,-9654860.74285,-9654860.74285
33.8924217882,-9655050.64763,-9655050.64763
33.8585462985,-9655709.25453,-9655709.25453
33.8247046674,-9656332.62052,-9656371.51289
33.790896861,-9656908.71124,-9656974.39569
33.7571228456,-9657187.03831,-9657187.03831
33.7233825872,-9657152.76853,-9657187.03831
33.6896760523,-9657489.9977,-9657489.9977
33.656003207,-9657874.99238,-9657874.99238
33.6223640178,-9657874.99238,-9657874.99238
33.588758451,-9658586.76748,-9658586.76748
33.5551864729,-9658963.84201,-9658993.19492
33.5216480501,-9659720.83607,-9659720.83607
33.4881431489,-9660411.88256,-9660417.86743
33.4546717359,-9660329.50533,-9660417.86743
33.4212337776,-9660632.86682,-9660632.86682
33.3878292405,-9660959.24696,-9660991.09463
33.3544580913,-9661644.91359,-9661696.27581
33.3211202965,-9663094.1013,-9663103.26893
33.2878158229,-9663124.43174,-9663124.43174
33.2545446371,-9664192.49622,-9664192.49622
33.2213067059,-9664482.70894,-9664526.80933
33.188101996,-9665059.95967,-9665059.95967
33.1549304743,-9665262.21474,-9665262.21474
33.1217921075,-9666217.0019,-9666217.0019
33.0886868625,-9666673.49881,-9666673.49881
33.0556147062,-9668113.35763,-9668113.35763
33.0225756055,-9668488.28333,-9668517.10581
32.9895695275,-9668524.79932,-9668548.31004
32.956596439,-9668675.30962,-9668677.90891
32.9236563071,-9669827.51628,-9669827.51628
32.8907490989,-9670302.73706,-9670302.73706
32.8578747815,-9670256.70062,-9670302.73706
32.825033322,-9670618.89758,-9670623.05786
32.7922246875,-9671005.04571,-9671005.04571
32.7594488453,-9671591.58191,-9671591.58191
32.7267057625,-9671797.50881,-9671797.50881
32.6939954065,-9672528.12324,-9672528.12324
32.6613177445,-9672732.84536,-9672732.84536
32.6286727438,-9673484.89221,-9673484.89221
32.5960603718,-9673589.75046,-9673625.8429
32.5634805959,-9673483.84205,-9673625.8429
32.5309333835,-9673812.95636,-9673812.95636
32.498418702,-9674598.62054,-9674598.62054
32.465936519,-9677482.36365,-9677549.80661
32.4334868019,-9678220.55209,-9678220.55209
32.4010695184,-9678721.50763,-9678721.50763
32.3686846359,-9678727.3811,-9678739.3892
32.3363321221,-9679144.5339,-9679183.98779
32.3040119447,-9679605.36912,-9679605.36912
32.2717240713,-9680760.33583,-9680760.33583
32.2394684697,-9681319.1722,-9681319.1722
32.2072451075,-9682067.91884,-9682151.14677
32.1750539526,-9682401.93895,-9682401.93895
32.1428949728,-9682400.88148,-9682401.93895
32.1107681359,-9682336.68025,-9682487.12045
32.0786734098,-9682973.80722,-9682973.80722
32.0466107624,-9683170.44825,-9683170.44825
32.0145801616,-9683532.77988,-9683532.77988
31.9825815754,-9683580.24011,-9683582.38846
31.9506149718,-9683795.16259,-9683795.16259
31.9186803188,-9683979.66807,-9683979.66807
31.8867775845,-9685265.55209,-9685271.92939
31.8549067371,-9685621.40286,-9685621.40286
31.8230677445,-9685974.2256,-9685974.2256
31.7912605751,-9686623.41902,-9686623.41902
31.7594851969,-9687190.11641,-9687232.64705
31.7277415782,-9688113.45016,-9688113.45016
31.6960296873,-9688590.92197,-9688590.92197
31.6643494924,-9688677.84055,-9688684.3627
31.6327009619,-9688847.9896,-9688847.9896
31.6010840642,-9689875.93362,-9689978.72516
31.5694987675,-9689992.96002,-9689993.62823
31.5379450403,-9690437.7495,-9690437.7495
31.5064228511,-9691645.77299,-9691689.20808
31.4749321684,-9692014.04916,-9692070.74581
31.4434729606,-9692984.56486,-9692984.56486
31.4120451963,-9693265.5436,-9693265.5436
31.380648844,-9693362.81898,-9693362.81898
31.3492838724,-9693735.27218,-9693735.37564
31.3179502501,-9694611.72705,-9694622.42513
31.2866479458,-9695127.70759,-9695127.70759
31.2553769282,-9695632.80378,-9695632.80378
31.2241371659,-9696230.99169,-9696230.99169
31.1929286278,-9696679.57001,-9696679.57001
31.1617512827,-9696724.80841,-9696724.80841
31.1306050993,-9696674.4483,-9696724.80841
31.0994900465,-9697929.54029,-9697929.54029
31.0684060933,-9698347.01971,-9698371.86029
31.0373532085,-9698341.15894,-9698371.86029
31.006331361,-9698472.11497,-9698472.11497
30.9753405199,-9698924.10207,-9698924.10207
30.9443806542,-9699790.42012,-9699790.42012
30.9134517328,-9699775.19667,-9699791.81479
30.882553725,-9700863.9775,-9700863.9775
30.8516865996,-9701264.79728,-9701264.79728
30.820850326,-9701410.31514,-9701410.31514
30.7900448733,-9702432.41563,-9702432.41563
30.7592702106,-9703421.76918,-9703421.76918
30.7285263073,-9703434.1789,-9703511.99211
30.6978131324,-9704219.09556,-9704225.78181
30.6671306554,-9705115.05038,-9705115.05038
30.6364788456,-9705451.37607,-9705451.37607
30.6058576722,-9705960.90403,-9705960.90403
30.5752671047,-9705958.43847,-9705960.90403
30.5447071125,-9705992.94455,-9706034.26906
30.5141776651,-9706624.80263,-9706624.80263
30.4836787318,-9707267.4052,-9707267.4052
30.4532102822,-9707632.36187,-9707668.02866
30.4227722858,-9707628.97948,-9707668.02866
30.3923647123,-9708478.66452,-9708478.66452
30.3619875311,-9708457.72101,-9708482.19054
30.3316407119,-9708844.39685,-9708844.39685
30.3013242244,-9709037.89691,-9709037.89691
30.2710380382,-9709554.23206,-9709554.23206
30.2407821231,-9710069.59127,-9710069.59127
30.2105564488,-9710382.24893,-9710382.24893
30.180360985,-9710682.66321,-9710682.66321
30.1501957017,-9710777.1325,-9710802.56243
30.1200605685,-9710868.85367,-9710868.85367
30.0899555554,-9711098.34087,-9711098.34087
30.0598806323,-9712183.76459,-9712204.08627
30.0298357691,-9712722.48503,-9712722.48503
29.9998209358,-9712664.68612,-9712726.04696
29.9698361023,-9713081.51697,-9713081.51697
29.9398812386,-9713273.35808,-9713291.86418
29.9099563148,-9713462.27927,-9713462.27927
29.880061301,-9713762.39339,-9713763.94336
29.8501961673,-9715026.56284,-9715032.8197
29.8203608838,-9715045.28029,-9715045.28029
29.7905554207,-9715606.68852,-9715606.68852
29.7607797482,-9715683.16472,-9715683.16472
29.7310338364,-9716029.06673,-9716060.5849
29.7013176557,-9716317.80309,-9716368.94852
29.6716311764,-9716228.51501,-9716368.94852
29.6419743687,-9716634.87456,-9716634.87456
29.6123472029,-9716811.3386,-9716811.3386
29.5827496496,-9716786.86806,-9716897.33516
29.553181679,-9717384.52277,-9717384.52277
29.5236432616,-9717503.07931,-9717520.3894
29.4941343679,-9718069.27832,-9718084.81229
29.4646549683,-9717994.37666,-9718084.81229
29.4352050334,-9717890.29322,-9718084.81229
29.4057845337,-9717890.92263,-9718084.81229
29.3763934398,-9718302.52491,-9718373.99018
29.3470317223,-9718748.05596,-9718748.05596
29.3176993519,-9718988.18568,-9719111.47862
29.2883962992,-9719090.33672,-9719111.47862
29.2591225349,-9719692.82122,-9719711.0119
29.2298780298,-9719975.45253,-9720006.95243
29.2006627545,-9719913.13424,-9720006.95243
29.1714766799,-9720002.06883,-9720010.22817
29.1423197768,-9720178.49489,-9720271.72616
29.1131920161,-9720222.72269,-9720271.72616
29.0840933686,-9720490.25496,-9720534.48275
29.0550238051,-9721010.19315,-9721010.19315
29.0259832967,-9721249.27337,-9721249.27337
28.9969718143,-9721375.0821,-9721375.0821
28.9679893289,-9721919.20957,-9721919.20957
28.9390358116,-9722449.37351,-9722449.37351
28.9101112332,-9722984.79989,-9723001.62027
28.881215565,-9723508.19142,-9723609.83371
28.852348778,-9723925.82655,-9723925.82655
28.8235108434,-9724422.76659,-9724422.76659
28.7947017323,-9724648.15813,-9724648.15813
28.7659214159,-9724874.3534,-9724874.3534
28.7371698655,-9724991.41681,-9725028.93147
28.7084470523,-9725496.79512,-9725496.79512
28.6797529475,-9725566.84573,-9725566.86748
28.6510875225,-9725579.41103,-9725582.31369
28.6224507486,-9726002.75401,-9726002.75401
28.5938425971,-9726051.44647,-9726101.69658
28.5652630396,-9726285.79704,-9726285.79704
28.5367120473,-9726298.51055,-9726307.34187
28.5081895917,-9726338.98322,-9726338.98322
28.4796956443,-9727362.19886,-9727362.19886
28.4512301767,-9727600.84615,-9727600.84615
28.4227931603,-9727827.56235,-9727827.56235
28.3943845667,-9728357.91659,-9728357.91659
28.3660043675,-9728540.32005,-9728540.32005
28.3376525343,-9728540.32005,-9728540.32005
28.3093290388,-9728443.33341,-9728540.32005
28.2810338526,-9732593.53535,-9732593.53535
28.2527669475,-9733878.13137,-9733878.13137
28.2245282952,-9735270.25072,-9735270.25072
28.1963178674,-9735681.54067,-9735681.54067
28.168135636,-9736164.8652,-9736164.8652
28.1399815727,-9736804.84485,-9736804.84485
28.1118556494,-9738233.04526,-9738274.14664
28.083757838,-9740285.68342,-9740285.68342
28.0556881103,-9749425.0072,-9749438.6287
28.0276464384,-9754105.31482,-9754105.31482
27.9996327941,-9755517.86386,-9755599.42318
27.9716471494,-9759269.25247,-9759295.27444
27.9436894765,-9761495.51097,-9761523.97805
27.9157597472,-9762760.34001,-9762764.2542
27.8878579337,-9762706.36891,-9762855.71582
27.8599840081,-9763249.26009,-9763320.00494
27.8321379425,-9763772.13919,-9763772.13919
27.804319709,-9764164.68757,-9764164.68757
27.7765292799,-9764624.37799,-9764624.37799
27.7487666273,-9765811.6459,-9765817.63979
27.7210317235,-9765746.67755,-9765817.63979
27.6933245408,-9765906.87587,-9765906.87587
27.6656450514,-9765906.87587,-9765906.87587
27.6379932276,-9767892.15287,-9767892.15287
27.6103690419,-9768379.10264,-9768379.10264
27.5827724666,-9768808.96357,-9768808.96357
27.555203474,-9769211.03496,-9769211.03496
27.5276620366,-9770612.53168,-9770612.53168
27.500148127,-9771030.57712,-9771030.57712
27.4726617175,-9772019.36475,-9772019.36475
27.4452027807,-9772411.76277,-9772436.49102
27.4177712891,-9772407.75157,-9772436.49102
27.3903672152,-9772794.11405,-9772794.11405
27.3629905318,-9773165.43265,-9773165.43265
27.3356412114,-9773529.65563,-9773529.65563
27.3083192266,-9774716.99313,-9774716.99313
27.2810245502,-9775077.55088,-9775077.55088
27.2537571548,-9776089.48488,-9776129.98309
27.2265170132,-9777070.34524,-9777070.34524
27.1993040981,-9777003.31384,-9777070.34524
27.1721183823,-9777660.88539,-9777660.88539
27.1449598387,-9778081.77161,-9778081.77161
27.11782844,-9778662.46767,-9778718.38435
27.0907241592,-9778586.40538,-9778718.38435
27.0636469691,-9778701.30106,-9778718.38435
27.0365968427,-9779328.98089,-9779338.47907
27.0095737529,-9779531.11003,-9779531.11003
26.9825776727,-9779526.16137,-9779531.11003
26.9556085751,-9779997.45713,-9779997.45713
26.9286664331,-9780054.96759,-9780054.96759
26.9017512198,-9780113.60443,-9780113.60443
26.8748629082,-9780535.28242,-9780535.28242
26.8480014716,-9781040.86093,-9781040.86093
26.8211668829,-9782241.25881,-9782241.25881
26.7943591154,-9782293.16998,-9782293.16998
26.7675781424,-9782334.36209,-9782391.34801
26.7408239369,-9782326.05666,-9782391.34801
26.7140964722,-9784613.00785,-9784613.00785
26.6873957217,-9785800.86899,-9785814.40175
26.6607216585,-9785931.26347,-9785939.94977
26.6340742561,-9785931.26347,-9785939.94977
26.6074534878,-9786381.16498,-9786390.63199
26.580859327,-9786427.71088,-9786458.14588
26.554291747,-9786459.42006,-9786459.42006
26.5277507214,-9786617.15158,-9786617.15158
26.5012362235,-9787633.34932,-9787722.39407
26.4747482268,-9787730.4659,-9787771.78258
26.448286705,-9788807.91576,-9788807.91576
26.4218516314,-9789439.8743,-9789439.8743
26.3954429797,-9789930.07062,-9789930.07062
26.3690607234,-9790086.72381,-9790086.72381
26.3427048363,-9790103.54558,-9790103.54558
26.3163752918,-9791046.86866,-9791175.06146
26.2900720638,-9791330.47373,-9791330.47373
26.2637951258,-9791389.45474,-9791389.45474
26.2375444516,-9792513.5721,-9792513.5721
26.211320015,-9792729.80398,-9792729.80398
26.1851217898,-9792757.16254,-9792757.16254
26.1589497496,-9795083.67262,-9795083.67262
26.1328038685,-9796305.24792,-9796305.24792
26.1066841201,-9796556.9539,-9796565.18317
26.0805904785,-9798139.41419,-9798144.79031
26.0545229174,-9799814.05586,-9799814.05586
26.0284814109,-9800800.09618,-9800815.97886
26.0024659329,-9800787.02288,-9800815.97886
25.9764764574,-9801577.58373,-9801577.58373
25.9505129584,-9802956.33086,-9802956.33086
25.9245754099,-9803683.67934,-9803683.67934
25.898663786,-9803718.20859,-9803718.20859
25.8727780607,-9804481.90546,-9804487.52813
25.8469182083,-9804960.39411,-9804960.39411
25.8210842028,-9805745.01282,-9805760.10659
25.7952760184,-9806261.30199,-9806261.30199
25.7694936292,-9806370.04485,-9806370.04485
25.7437370096,-9807105.96428,-9807105.96428
25.7180061338,-9807531.62195,-9807647.49313
25.6923009759,-9808413.86841,-9808413.86841
25.6666215104,-9808873.45079,-9808873.45079
25.6409677115,-9809028.04308,-9809154.66018
25.6153395536,-9809028.04308,-9809154.66018
25.5897370111,-9809612.93444,-9809612.93444
25.5641600583,-9810009.08775,-9810009.08775
25.5386086697,-9810623.89153,-9810623.89153
25.5130828197,-9810904.58255,-9810910.62802
25.4875824828,-9811634.73545,-9811634.73545
25.4621076335,-9811792.5531,-9811792.5531
25.4366582463,-9812373.78041,-9812373.78041
25.4112342958,-9812516.4463,-9812516.4463
25.3858357565,-9812601.64489,-9812601.64489
25.3604626031,-9812895.62939,-9812905.70026
25.3351148102,-9812981.39645,-9812981.39645
25.3097923524,-9813220.42551,-9813220.42551
25.2844952044,-9813365.43265,-9813365.43265
25.2592233409,-9813418.4813,-9813418.4813
25.2339767367,-9813274.16435,-9813418.4813
25.2087553664,-9813450.81567,-9813476.14857
25.1835592049,-9813620.8211,-9813620.8211
25.158388227,-9813762.35395,-9813762.35395
25.1332424075,-9814354.33615,-9814407.53354
25.1081217213,-9814695.99269,-9814695.99269
25.0830261432,-9814909.1987,-9814909.1987
25.0579556481,-9815320.72,-9815320.72
25.032910211,-9815868.14819,-9815868.14819
25.0078898068,-9816068.20598,-9816068.20598
24.9828944105,-9816164.96764,-9816171.32694
24.9579239972,-9816453.15165,-9816560.72457
24.9329785417,-9816521.07763,-9816560.72457
24.9080580193,-9816495.29743,-9816560.72457
24.8831624049,-9816968.9439,-9816968.9439
24.8582916738,-9817066.8506,-9817066.8506
24.8334458009,-9817781.15203,-9817801.07096
24.8086247615,-9818508.47527,-9818508.47527
24.7838285307,-9818596.1245,-9818596.1245
24.7590570838,-9818586.30385,-9818596.1245
24.7343103959,-9818699.37983,-9818699.37983
24.7095884424,-9818894.36874,-9818894.36874
24.6848911984,-9819138.87729,-9819140.59623
24.6602186394,-9819076.81818,-9819277.92813
24.6355707406,-9819134.78101,-9819277.92813
24.6109474774,-9819373.15467,-9819373.15467
24.5863488251,-9819396.24351,-9819416.8374
24.5617747593,-9820255.78589,-9820255.78589
24.5372252552,-9820653.24313,-9820667.95921
24.5127002883,-9820840.59635,-9820851.74373
24.4881998342,-9820834.74061,-9820851.74373
24.4637238682,-9821130.97178,-9821130.97178
24.439272366,-9821149.91768,-9821149.91768
24.4148453031,-9821552.20944,-9821552.20944
24.3904426551,-9822200.29432,-9822204.11156
24.3660643975,-9822358.68177,-9822358.68177
24.341710506,-9822537.84389,-9822537.84389
24.3173809562,-9822601.95079,-9822615.33211
24.2930757238,-9822927.82725,-9822927.82725
24.2687947845,-9823066.84591,-9823066.84591
24.244538114,-9823214.474,-9823222.08268
24.2203056881,-9823238.12786,-9823238.12786
24.1960974825,-9823835.08254,-9823835.08254
24.171913473,-9824515.36976,-9824515.36976
24.1477536354,-9824516.3932,-9824518.60375
24.1236179456,-9824553.02346,-9824553.02346
24.0995063794,-9825620.20335,-9825631.70202
24.0754189127,-9825729.09476,-9825729.09476
24.0513555215,-9825689.40136,-9825729.09476
24.0273161817,-9825653.7289,-9825729.09476
24.0033008691,-9825645.80185,-9825729.09476
23.9793095599,-9826104.67446,-9826111.97577
23.95534223,-9826104.67446,-9826111.97577
23.9313988555,-9826452.19049,-9826452.19049
23.9074794124,-9826772.75365,-9826828.57643
23.8835838768,-9827589.03632,-9827589.03632
23.8597122247,-9828219.93663,-9828219.93663
23.8358644324,-9828688.88308,-9828691.28216
23.812040476,-9829125.94222,-9829125.94222
23.7882403316,-9829595.86638,-9829595.86638
23.7644639755,-9830039.27166,-9830039.27166
23.7407113839,-9830844.3668,-9830844.3668
23.716982533,-9830844.3668,-9830844.3668
23.6932773991,-9830860.74368,-9830860.74368
23.6695959584,-9831868.7819,-9831868.7819
23.6459381874,-9832078.77675,-9832083.23178
23.6223040624,-9832360.20443,-9832385.05987
23.5986935596,-9832702.48551,-9832702.48551
23.5751066556,-9833196.85876,-9833196.85876
23.5515433267,-9833576.77251,-9833577.0929
23.5280035493,-9833581.59285,-9833581.59285
23.5044873,-9833970.76579,-9833970.76579
23.4809945551,-9834618.96684,-9834618.96684
23.4575252913,-9835579.39677,-9835579.39677
23.434079485,-9835971.93242,-9836060.33456
23.4106571128,-9837217.79295,-9837217.79295
23.3872581513,-9837523.11671,-9837523.11671
23.363882577,-9837713.80478,-9837713.80478
23.3405303667,-9838141.2273,-9838141.2273
23.3172014968,-9840916.09754,-9840925.46601
23.2938959442,-9841220.68063,-9841220.68063
23.2706136855,-9844215.06812,-9844215.06812
23.2473546975,-9844184.13953,-9844233.82206
23.2241189568,-9844282.25654,-9844282.25654
23.2009064402,-9844397.13015,-9844397.13015
23.1777171246,-9844829.97497,-9844829.97497
23.1545509866,-9845069.13534,-9845069.13534
23.1314080033,-9844982.52242,-9845069.13534
23.1082881514,-9845415.31572,-9845415.31572
23.0851914077,-9845495.54527,-9845513.48326
23.0621177493,-9845653.34813,-9845653.34813
23.039067153,-9846064.62767,-9846064.62767
23.0160395958,-9846064.62767,-9846064.62767
22.9930350547,-9846444.75664,-9846447.97145
22.9700535066,-9846640.54597,-9846775.91429
22.9470949285,-9847329.85796,-9847329.85796
22.9241592976,-9847464.86679,-9847526.76781
22.9012465908,-9847640.01583,-9847640.01583
22.8783567853,-9847610.71543,-9847699.98089
22.8554898582,-9847887.54708,-9847887.54708
22.8326457866,-9848721.515,-9848721.515
22.8098245476,-9848693.9895,-9848721.515
22.7870261185,-9848926.76568,-9848926.76568
22.7642504764,-9849350.56764,-9849350.56764
22.7414975985,-9849445.57901,-9849445.57901
22.7187674622,-9849613.49412,-9849637.36887
22.6960600447,-9849754.07273,-9849808.69626
22.6733753232,-9849977.45987,-9849977.45987
22.6507132751,-9850785.48431,-9850785.48431
22.6280738778,-9851021.19629,-9851021.19629
22.6054571085,-9851021.01148,-9851021.19629
22.5828629447,-9851626.60992,-9851648.18271
22.5602913638,-9852135.33779,-9852135.33779
22.5377423432,-9852518.4171,-9852518.4171
22.5152158604,-9852519.81266,-9852519.81266
22.4927118927,-9852509.50956,-9852519.81266
22.4702304178,-9852885.33685,-9852885.33685
22.4477714132,-9852907.69064,-9852933.47831
22.4253348563,-9852860.91226,-9852933.47831
22.4029207248,-9854493.54954,-9854493.54954
22.3805289962,-9855213.77849,-9855213.77849
22.3581596482,-9855172.38252,-9855213.77849
22.3358126583,-9855620.8148,-9855620.8148
22.3134880042,-9855628.55922,-9855628.55922
22.2911856637,-9855878.82608,-9855878.82608
22.2689056143,-9856751.33258,-9856751.33258
22.2466478339,-9856872.0602,-9856880.70076
22.2244123001,-9857148.16321,-9857148.16321
22.2021989908,-9857147.0734,-9857148.16321
22.1800078836,-9857147.0734,-9857148.16321
22.1578389565,-9857151.64187,-9857151.64187
22.1356921873,-9857621.76352,-9857638.44117
22.1135675537,-9858630.99594,-9858630.99594
22.0914650337,-9858957.38487,-9859011.23008
22.0693846052,-9858961.67029,-9859011.23008
22.0473262461,-9860100.88069,-9860102.3727
22.0252899344,-9860476.51137,-9860476.51137
22.0032756479,-9861194.25583,-9861235.56211
21.9812833647,-9861283.30712,-9861283.30712
21.9593130629,-9861672.55039,-9861672.55039
21.9373647203,-9862527.31769,-9862527.31769
21.9154383152,-9862973.45099,-9863019.99461
21.8935338254,-9863897.92265,-9863897.92265
21.8716512293,-9864336.0893,-9864343.43377
21.8497905048,-9864365.05145,-9864365.05145
21.8279516301,-9864404.68018,-9864404.68018
21.8061345833,-9864880.89496,-9864880.89496
21.7843393427,-9865849.40829,-9865849.40829
21.7625658865,-9865955.24344,-9865955.24344
21.7408141928,-9867114.67671,-9867114.67671
21.71908424,-9867202.45496,-9867202.45496
21.6973760062,-9867392.64066,-9867440.40058
21.6756894699,-9867679.36255,-9867690.71918
21.6540246092,-9868093.58981,-9868093.58981
21.6323814026,-9868490.35465,-9868490.35465
21.6107598284,-9869123.68755,-9869123.68755
21.589159865,-9869082.45644,-9869123.68755
21.5675814907,-9869232.6888,-9869232.6888
21.546024684,-9869403.05751,-9869403.05751
21.5244894234,-9869385.04982,-9869442.5392
21.5029756872,-9869713.94895,-9869713.94895
21.4814834541,-9869713.94895,-9869713.94895
21.4600127024,-9870037.53748,-9870121.51577
21.4385634108,-9870056.3878,-9870121.51577
21.4171355577,-9870436.62194,-9870436.62194
21.3957291218,-9870802.53561,-9870804.97213
21.3743440817,-9870794.70866,-9870804.97213
21.3529804159,-9870776.31517,-9870804.97213
21.331638103,-9871177.72622,-9871180.27077
21.3103171219,-9871498.61381,-9871498.61381
21.2890174511,-9871498.61381,-9871498.61381
21.2677390692,-9872064.53475,-9872064.53475
21.2464819552,-9872444.40458,-9872465.97737
21.2252460876,-9872895.7341,-9872895.7341
21.2040314453,-9873248.61454,-9873258.56639
21.1828380071,-9874556.51778,-9874556.51778
21.1616657517,-9875455.91289,-9875455.91289
21.1405146579,-9875468.5493,-9875468.5493
21.1193847047,-9875457.45641,-9875468.5493
21.0982758709,-9877193.31361,-9877193.31361
21.0771881354,-9877527.75652,-9877527.75652
21.0561214771,-9878135.86725,-9878135.86725
21.0350758749,-9878430.76268,-9878439.92262
21.0140513078,-9878467.35153,-9878471.59103
20.9930477548,-9878699.10187,-9878699.10187
20.9720651948,-9879199.25324,-9879199.25324
20.9511036069,-9879264.19873,-9879264.19873
20.9301629702,-9879335.16312,-9879420.52696
20.9092432636,-9880118.42597,-9880118.42597
20.8883444662,-9880974.68432,-9880974.68432
